"step","step_name","platform","age_range","download_date","users","rides"
"7","Reviews","android","25-34","2021-04-10 00:00:00","1","32"
"7","Reviews","android","25-34","2021-04-16 00:00:00","2","71"
"7","Reviews","android","25-34","2021-04-17 00:00:00","2","65"
"7","Reviews","android","25-34","2021-04-19 00:00:00","2","65"
"7","Reviews","android","25-34","2021-04-30 00:00:00","2","80"
"7","Reviews","android","25-34","2021-05-02 00:00:00","1","36"
"7","Reviews","android","25-34","2021-05-03 00:00:00","1","50"
"7","Reviews","android","25-34","2021-05-04 00:00:00","1","42"
"7","Reviews","android","25-34","2021-05-06 00:00:00","2","64"
"7","Reviews","android","25-34","2021-05-07 00:00:00","2","71"
"7","Reviews","android","25-34","2021-05-08 00:00:00","3","98"
"7","Reviews","android","25-34","2021-05-11 00:00:00","1","38"
"7","Reviews","android","25-34","2021-05-13 00:00:00","2","64"
"7","Reviews","android","25-34","2021-05-14 00:00:00","2","58"
"7","Reviews","android","25-34","2021-05-15 00:00:00","1","44"
"7","Reviews","android","25-34","2021-05-17 00:00:00","2","72"
"7","Reviews","android","25-34","2021-05-20 00:00:00","1","28"
"7","Reviews","android","25-34","2021-05-22 00:00:00","1","34"
"7","Reviews","android","25-34","2021-05-26 00:00:00","2","68"
"7","Reviews","android","25-34","2021-05-29 00:00:00","1","30"
"7","Reviews","android","25-34","2021-06-01 00:00:00","1","39"
"7","Reviews","android","25-34","2021-06-02 00:00:00","1","36"
"7","Reviews","android","25-34","2021-06-04 00:00:00","1","41"
"7","Reviews","android","25-34","2021-06-05 00:00:00","1","35"
"7","Reviews","android","25-34","2021-06-08 00:00:00","1","36"
"7","Reviews","android","25-34","2021-06-12 00:00:00","1","28"
"7","Reviews","android","25-34","2021-06-14 00:00:00","1","43"
"7","Reviews","android","25-34","2021-06-16 00:00:00","1","37"
"7","Reviews","android","25-34","2021-06-17 00:00:00","1","37"
"7","Reviews","android","25-34","2021-06-22 00:00:00","2","64"
"7","Reviews","android","25-34","2021-06-29 00:00:00","1","32"
"7","Reviews","android","25-34","2021-07-02 00:00:00","1","32"
"7","Reviews","android","25-34","2021-07-03 00:00:00","2","69"
"7","Reviews","android","25-34","2021-07-04 00:00:00","1","27"
"7","Reviews","android","25-34","2021-07-07 00:00:00","1","48"
"7","Reviews","android","25-34","2021-07-08 00:00:00","1","38"
"7","Reviews","android","25-34","2021-07-10 00:00:00","1","41"
"7","Reviews","android","25-34","2021-07-11 00:00:00","1","28"
"7","Reviews","android","25-34","2021-07-14 00:00:00","1","30"
"7","Reviews","android","25-34","2021-07-15 00:00:00","1","29"
"7","Reviews","android","25-34","2021-07-16 00:00:00","1","41"
"7","Reviews","android","25-34","2021-07-17 00:00:00","1","40"
"7","Reviews","android","25-34","2021-07-18 00:00:00","1","44"
"7","Reviews","android","25-34","2021-07-22 00:00:00","1","44"
"7","Reviews","android","25-34","2021-07-24 00:00:00","1","25"
"7","Reviews","android","25-34","2021-07-26 00:00:00","1","41"
"7","Reviews","android","25-34","2021-07-27 00:00:00","5","178"
"7","Reviews","android","25-34","2021-07-29 00:00:00","1","33"
"7","Reviews","android","25-34","2021-07-30 00:00:00","2","86"
"7","Reviews","android","25-34","2021-07-31 00:00:00","2","77"
"7","Reviews","android","25-34","2021-08-01 00:00:00","4","153"
"7","Reviews","android","25-34","2021-08-08 00:00:00","1","31"
"7","Reviews","android","25-34","2021-08-12 00:00:00","1","28"
"7","Reviews","android","25-34","2021-08-15 00:00:00","1","41"
"7","Reviews","android","25-34","2021-08-16 00:00:00","1","38"
"7","Reviews","android","25-34","2021-08-17 00:00:00","1","37"
"7","Reviews","android","25-34","2021-08-18 00:00:00","2","78"
"7","Reviews","android","25-34","2021-08-19 00:00:00","1","45"
"7","Reviews","android","25-34","2021-08-21 00:00:00","1","38"
"7","Reviews","android","25-34","2021-08-22 00:00:00","2","72"
"7","Reviews","android","25-34","2021-08-27 00:00:00","1","41"
"7","Reviews","android","25-34","2021-08-29 00:00:00","2","66"
"7","Reviews","android","25-34","2021-08-30 00:00:00","1","33"
"7","Reviews","android","25-34","2021-09-02 00:00:00","2","71"
"7","Reviews","android","25-34","2021-09-04 00:00:00","1","43"
"7","Reviews","android","25-34","2021-09-06 00:00:00","1","38"
"7","Reviews","android","25-34","2021-09-07 00:00:00","2","71"
"7","Reviews","android","25-34","2021-09-09 00:00:00","1","45"
"7","Reviews","android","25-34","2021-09-17 00:00:00","2","67"
"7","Reviews","android","25-34","2021-09-18 00:00:00","1","36"
"7","Reviews","android","25-34","2021-09-19 00:00:00","1","33"
"7","Reviews","android","25-34","2021-09-20 00:00:00","1","27"
"7","Reviews","android","25-34","2021-09-22 00:00:00","1","32"
"7","Reviews","android","25-34","2021-09-23 00:00:00","1","31"
"7","Reviews","android","25-34","2021-09-25 00:00:00","1","39"
"7","Reviews","android","25-34","2021-09-26 00:00:00","2","82"
"7","Reviews","android","25-34","2021-09-29 00:00:00","1","36"
"7","Reviews","android","25-34","2021-09-30 00:00:00","3","103"
"7","Reviews","android","25-34","2021-10-01 00:00:00","2","71"
"7","Reviews","android","25-34","2021-10-02 00:00:00","1","33"
"7","Reviews","android","25-34","2021-10-05 00:00:00","1","40"
"7","Reviews","android","25-34","2021-10-07 00:00:00","1","38"
"7","Reviews","android","25-34","2021-10-08 00:00:00","1","32"
"7","Reviews","android","25-34","2021-10-10 00:00:00","2","78"
"7","Reviews","android","25-34","2021-10-15 00:00:00","2","71"
"7","Reviews","android","25-34","2021-10-17 00:00:00","2","67"
"7","Reviews","android","25-34","2021-10-18 00:00:00","1","49"
"7","Reviews","android","25-34","2021-10-21 00:00:00","1","29"
"7","Reviews","android","25-34","2021-10-22 00:00:00","1","34"
"7","Reviews","android","25-34","2021-10-24 00:00:00","1","30"
"7","Reviews","android","25-34","2021-10-25 00:00:00","1","28"
"7","Reviews","android","25-34","2021-10-29 00:00:00","1","35"
"7","Reviews","android","25-34","2021-10-30 00:00:00","2","61"
"7","Reviews","android","25-34","2021-10-31 00:00:00","1","34"
"7","Reviews","android","25-34","2021-11-02 00:00:00","2","65"
"7","Reviews","android","25-34","2021-11-03 00:00:00","1","42"
"7","Reviews","android","25-34","2021-11-04 00:00:00","1","33"
"7","Reviews","android","25-34","2021-11-05 00:00:00","2","69"
"7","Reviews","android","25-34","2021-11-06 00:00:00","1","35"
"7","Reviews","android","25-34","2021-11-08 00:00:00","2","63"
"7","Reviews","android","25-34","2021-11-12 00:00:00","1","31"
"7","Reviews","android","25-34","2021-11-16 00:00:00","2","73"
"7","Reviews","android","25-34","2021-11-17 00:00:00","1","34"
"7","Reviews","android","25-34","2021-11-18 00:00:00","1","39"
"7","Reviews","android","25-34","2021-11-20 00:00:00","1","40"
"7","Reviews","android","25-34","2021-11-21 00:00:00","1","41"
"7","Reviews","android","25-34","2021-11-24 00:00:00","2","76"
"7","Reviews","android","25-34","2021-11-25 00:00:00","2","63"
"7","Reviews","android","25-34","2021-11-26 00:00:00","1","36"
"7","Reviews","android","25-34","2021-11-29 00:00:00","1","33"
"7","Reviews","android","25-34","2021-12-01 00:00:00","1","34"
"7","Reviews","android","25-34","2021-12-08 00:00:00","1","40"
"7","Reviews","android","25-34","2021-12-10 00:00:00","1","48"
"7","Reviews","android","25-34","2021-12-12 00:00:00","1","25"
"7","Reviews","android","25-34","2021-12-13 00:00:00","2","75"
"7","Reviews","android","25-34","2021-12-14 00:00:00","1","34"
"7","Reviews","android","25-34","2021-12-15 00:00:00","1","44"
"7","Reviews","android","25-34","2021-12-17 00:00:00","1","36"
"7","Reviews","android","25-34","2021-12-18 00:00:00","1","44"
"7","Reviews","android","25-34","2021-12-19 00:00:00","1","27"
"7","Reviews","android","25-34","2021-12-20 00:00:00","1","38"
"7","Reviews","android","25-34","2021-12-21 00:00:00","1","30"
"7","Reviews","android","25-34","2021-12-25 00:00:00","1","25"
"7","Reviews","android","25-34","2021-12-27 00:00:00","2","88"
"7","Reviews","android","25-34","2021-12-28 00:00:00","1","37"
"7","Reviews","android","25-34","2021-12-29 00:00:00","1","31"
"7","Reviews","android","25-34","2021-12-31 00:00:00","1","36"
"7","Reviews","android","35-44","2021-01-01 00:00:00","1","47"
"7","Reviews","android","35-44","2021-01-02 00:00:00","2","92"
"7","Reviews","android","35-44","2021-01-03 00:00:00","2","75"
"7","Reviews","android","35-44","2021-01-04 00:00:00","2","72"
"7","Reviews","android","35-44","2021-01-06 00:00:00","2","62"
"7","Reviews","android","35-44","2021-01-07 00:00:00","2","70"
"7","Reviews","android","35-44","2021-01-08 00:00:00","1","31"
"7","Reviews","android","35-44","2021-01-09 00:00:00","1","31"
"7","Reviews","android","35-44","2021-01-10 00:00:00","1","32"
"7","Reviews","android","35-44","2021-01-11 00:00:00","1","31"
"7","Reviews","android","35-44","2021-01-12 00:00:00","1","37"
"7","Reviews","android","35-44","2021-01-14 00:00:00","1","37"
"7","Reviews","android","35-44","2021-01-15 00:00:00","1","33"
"7","Reviews","android","35-44","2021-01-16 00:00:00","2","70"
"7","Reviews","android","35-44","2021-01-19 00:00:00","1","39"
"7","Reviews","android","35-44","2021-01-20 00:00:00","1","31"
"7","Reviews","android","35-44","2021-01-21 00:00:00","3","105"
"7","Reviews","android","35-44","2021-01-22 00:00:00","2","76"
"7","Reviews","android","35-44","2021-01-23 00:00:00","1","43"
"7","Reviews","android","35-44","2021-01-24 00:00:00","4","139"
"7","Reviews","android","35-44","2021-01-25 00:00:00","1","29"
"7","Reviews","android","35-44","2021-01-26 00:00:00","2","68"
"7","Reviews","android","35-44","2021-01-27 00:00:00","1","36"
"7","Reviews","android","35-44","2021-02-03 00:00:00","1","38"
"7","Reviews","android","35-44","2021-02-04 00:00:00","1","41"
"7","Reviews","android","35-44","2021-02-05 00:00:00","1","33"
"7","Reviews","android","35-44","2021-02-07 00:00:00","3","114"
"7","Reviews","android","35-44","2021-02-08 00:00:00","2","72"
"7","Reviews","android","35-44","2021-02-09 00:00:00","2","55"
"7","Reviews","android","35-44","2021-02-10 00:00:00","2","67"
"7","Reviews","android","35-44","2021-02-11 00:00:00","2","69"
"7","Reviews","android","35-44","2021-02-12 00:00:00","1","33"
"7","Reviews","android","35-44","2021-02-13 00:00:00","1","38"
"7","Reviews","android","35-44","2021-02-15 00:00:00","2","57"
"7","Reviews","android","35-44","2021-02-16 00:00:00","2","67"
"7","Reviews","android","35-44","2021-02-17 00:00:00","1","37"
"7","Reviews","android","35-44","2021-02-18 00:00:00","2","87"
"7","Reviews","android","35-44","2021-02-19 00:00:00","2","63"
"7","Reviews","android","35-44","2021-02-20 00:00:00","2","68"
"7","Reviews","android","35-44","2021-02-23 00:00:00","1","52"
"7","Reviews","android","35-44","2021-02-26 00:00:00","2","69"
"7","Reviews","android","35-44","2021-02-27 00:00:00","1","43"
"7","Reviews","android","35-44","2021-02-28 00:00:00","2","64"
"7","Reviews","android","35-44","2021-03-01 00:00:00","3","114"
"7","Reviews","android","35-44","2021-03-02 00:00:00","2","65"
"7","Reviews","android","35-44","2021-03-03 00:00:00","3","121"
"7","Reviews","android","35-44","2021-03-05 00:00:00","3","106"
"7","Reviews","android","35-44","2021-03-06 00:00:00","2","72"
"7","Reviews","android","35-44","2021-03-07 00:00:00","3","107"
"7","Reviews","android","35-44","2021-03-08 00:00:00","1","41"
"7","Reviews","android","35-44","2021-03-10 00:00:00","1","32"
"7","Reviews","android","35-44","2021-03-11 00:00:00","1","33"
"7","Reviews","android","35-44","2021-03-13 00:00:00","1","47"
"7","Reviews","android","35-44","2021-03-14 00:00:00","1","47"
"7","Reviews","android","35-44","2021-03-19 00:00:00","2","80"
"7","Reviews","android","35-44","2021-03-20 00:00:00","1","38"
"7","Reviews","android","35-44","2021-03-24 00:00:00","2","84"
"7","Reviews","android","35-44","2021-03-26 00:00:00","3","121"
"7","Reviews","android","35-44","2021-03-27 00:00:00","2","74"
"7","Reviews","android","35-44","2021-03-28 00:00:00","1","35"
"7","Reviews","android","35-44","2021-03-29 00:00:00","1","29"
"7","Reviews","android","35-44","2021-03-30 00:00:00","1","30"
"7","Reviews","android","35-44","2021-04-01 00:00:00","2","83"
"7","Reviews","android","35-44","2021-04-03 00:00:00","1","32"
"7","Reviews","android","35-44","2021-04-05 00:00:00","2","58"
"7","Reviews","android","35-44","2021-04-06 00:00:00","1","35"
"7","Reviews","android","35-44","2021-04-07 00:00:00","3","86"
"7","Reviews","android","35-44","2021-04-08 00:00:00","3","134"
"7","Reviews","android","35-44","2021-04-10 00:00:00","1","28"
"7","Reviews","android","35-44","2021-04-13 00:00:00","1","35"
"7","Reviews","android","35-44","2021-04-17 00:00:00","1","33"
"7","Reviews","android","35-44","2021-04-19 00:00:00","1","37"
"7","Reviews","android","35-44","2021-04-20 00:00:00","1","27"
"7","Reviews","android","35-44","2021-04-22 00:00:00","3","89"
"7","Reviews","android","35-44","2021-04-23 00:00:00","1","43"
"7","Reviews","android","35-44","2021-04-26 00:00:00","1","39"
"7","Reviews","android","35-44","2021-04-28 00:00:00","3","113"
"7","Reviews","android","35-44","2021-04-30 00:00:00","1","38"
"7","Reviews","android","35-44","2021-05-02 00:00:00","1","36"
"7","Reviews","android","35-44","2021-05-03 00:00:00","1","33"
"7","Reviews","android","35-44","2021-05-04 00:00:00","3","91"
"7","Reviews","android","35-44","2021-05-05 00:00:00","1","40"
"7","Reviews","android","35-44","2021-05-06 00:00:00","1","40"
"7","Reviews","android","35-44","2021-05-08 00:00:00","2","62"
"7","Reviews","android","35-44","2021-05-09 00:00:00","1","41"
"7","Reviews","android","35-44","2021-05-10 00:00:00","1","41"
"7","Reviews","android","35-44","2021-05-11 00:00:00","1","47"
"7","Reviews","android","35-44","2021-05-14 00:00:00","1","38"
"7","Reviews","android","35-44","2021-05-15 00:00:00","1","33"
"7","Reviews","android","35-44","2021-05-16 00:00:00","1","37"
"7","Reviews","android","35-44","2021-05-17 00:00:00","1","41"
"7","Reviews","android","35-44","2021-05-18 00:00:00","3","91"
"7","Reviews","android","35-44","2021-05-19 00:00:00","1","34"
"7","Reviews","android","35-44","2021-05-20 00:00:00","2","75"
"7","Reviews","android","35-44","2021-05-21 00:00:00","2","65"
"7","Reviews","android","35-44","2021-05-22 00:00:00","1","27"
"7","Reviews","android","35-44","2021-05-25 00:00:00","1","31"
"7","Reviews","android","35-44","2021-05-26 00:00:00","1","32"
"7","Reviews","android","35-44","2021-05-29 00:00:00","2","62"
"7","Reviews","android","35-44","2021-05-30 00:00:00","2","64"
"7","Reviews","android","35-44","2021-05-31 00:00:00","1","29"
"7","Reviews","android","35-44","2021-06-03 00:00:00","1","49"
"7","Reviews","android","35-44","2021-06-05 00:00:00","2","72"
"7","Reviews","android","35-44","2021-06-09 00:00:00","2","67"
"7","Reviews","android","35-44","2021-06-10 00:00:00","1","33"
"7","Reviews","android","35-44","2021-06-11 00:00:00","1","42"
"7","Reviews","android","35-44","2021-06-13 00:00:00","3","109"
"7","Reviews","android","35-44","2021-06-16 00:00:00","3","94"
"7","Reviews","android","35-44","2021-06-17 00:00:00","2","79"
"7","Reviews","android","35-44","2021-06-18 00:00:00","1","45"
"7","Reviews","android","35-44","2021-06-23 00:00:00","1","46"
"7","Reviews","android","35-44","2021-06-24 00:00:00","2","68"
"7","Reviews","android","35-44","2021-06-25 00:00:00","1","30"
"7","Reviews","android","35-44","2021-06-26 00:00:00","3","103"
"7","Reviews","android","35-44","2021-06-27 00:00:00","3","107"
"7","Reviews","android","35-44","2021-06-30 00:00:00","1","44"
"7","Reviews","android","35-44","2021-07-02 00:00:00","1","31"
"7","Reviews","android","35-44","2021-07-03 00:00:00","1","32"
"7","Reviews","android","35-44","2021-07-04 00:00:00","3","89"
"7","Reviews","android","35-44","2021-07-05 00:00:00","2","71"
"7","Reviews","android","35-44","2021-07-07 00:00:00","3","94"
"7","Reviews","android","35-44","2021-07-08 00:00:00","1","36"
"7","Reviews","android","35-44","2021-07-09 00:00:00","1","34"
"7","Reviews","android","35-44","2021-07-10 00:00:00","2","78"
"7","Reviews","android","35-44","2021-07-11 00:00:00","1","35"
"7","Reviews","android","35-44","2021-07-13 00:00:00","2","82"
"7","Reviews","android","35-44","2021-07-14 00:00:00","2","71"
"7","Reviews","android","35-44","2021-07-15 00:00:00","2","65"
"7","Reviews","android","35-44","2021-07-17 00:00:00","1","42"
"7","Reviews","android","35-44","2021-07-18 00:00:00","1","29"
"7","Reviews","android","35-44","2021-07-19 00:00:00","1","34"
"7","Reviews","android","35-44","2021-07-20 00:00:00","1","39"
"7","Reviews","android","35-44","2021-07-21 00:00:00","2","74"
"7","Reviews","android","35-44","2021-07-23 00:00:00","2","66"
"7","Reviews","android","35-44","2021-07-24 00:00:00","1","37"
"7","Reviews","android","35-44","2021-07-25 00:00:00","2","80"
"7","Reviews","android","35-44","2021-07-26 00:00:00","1","38"
"7","Reviews","android","35-44","2021-07-27 00:00:00","6","177"
"7","Reviews","android","35-44","2021-07-28 00:00:00","2","84"
"7","Reviews","android","35-44","2021-07-30 00:00:00","2","84"
"7","Reviews","android","35-44","2021-07-31 00:00:00","1","38"
"7","Reviews","android","35-44","2021-08-01 00:00:00","1","29"
"7","Reviews","android","35-44","2021-08-02 00:00:00","2","69"
"7","Reviews","android","35-44","2021-08-04 00:00:00","2","65"
"7","Reviews","android","35-44","2021-08-05 00:00:00","3","118"
"7","Reviews","android","35-44","2021-08-07 00:00:00","2","84"
"7","Reviews","android","35-44","2021-08-08 00:00:00","3","99"
"7","Reviews","android","35-44","2021-08-11 00:00:00","2","85"
"7","Reviews","android","35-44","2021-08-12 00:00:00","1","33"
"7","Reviews","android","35-44","2021-08-14 00:00:00","1","34"
"7","Reviews","android","35-44","2021-08-15 00:00:00","2","68"
"7","Reviews","android","35-44","2021-08-19 00:00:00","1","38"
"7","Reviews","android","35-44","2021-08-20 00:00:00","1","33"
"7","Reviews","android","35-44","2021-08-21 00:00:00","2","69"
"7","Reviews","android","35-44","2021-08-22 00:00:00","2","59"
"7","Reviews","android","35-44","2021-08-23 00:00:00","2","70"
